x,z,taille
# Ensemble de particules : N = 100 | d = 0.1 | E_0 = 1 | taille = 0
10.95,-15.65,0
14.55,22.05,0
-23.25,-2.25,0
-15.35,0.25,0
-4.15,23.15,0
13.55,0.05,0
6.95,-11.65,0
-13.15,4.45,0
-10.15,-0.55,0
-13.85,18.05,0
-16.65,-8.85,0
-24.45,13.75,0
-2.35,2.75,0
-0.95,-15.15,0
13.85,22.05,0
-2.75,15.05,0
20.05,-9.45,0
-0.95,-6.75,0
-24.25,-7.55,0
-14.15,5.35,0
-0.35,5.35,0
4.15,-20.45,0
22.85,-23.45,0
-16.55,24.05,0
11.35,-17.65,0
2.75,19.45,0
-0.85,12.05,0
-2.75,-10.05,0
-21.25,7.95,0
-23.85,-3.85,0
-2.05,4.15,0
-4.35,4.85,0
21.95,7.65,0
21.65,-0.85,0
21.65,24.05,0
6.15,-15.85,0
-14.65,-7.05,0
3.25,-22.25,0
-10.85,-10.65,0
-12.55,2.35,0
-24.55,-15.55,0
-3.25,-19.35,0
22.95,-24.75,0
10.55,18.55,0
12.95,-20.25,0
-11.35,11.05,0
2.15,1.15,0
-23.45,1.25,0
5.55,24.65,0
-11.65,-20.75,0
-1.15,23.45,0
-23.95,14.95,0
9.95,-6.95,0
2.95,-0.15,0
3.75,22.85,0
-0.85,6.15,0
-21.65,-21.65,0
3.95,-16.65,0
2.85,-10.95,0
2.15,-20.35,0
-24.35,-9.75,0
-12.15,9.95,0
-0.45,-24.35,0
5.45,-7.25,0
-6.65,22.05,0
3.15,-23.45,0
1.65,17.15,0
12.95,21.25,0
14.75,-4.75,0
-18.85,3.45,0
24.55,-7.05,0
15.75,8.95,0
1.05,-18.15,0
-23.85,-13.75,0
11.75,3.05,0
-6.65,-23.15,0
21.65,-16.55,0
-17.85,-12.75,0
20.95,-18.35,0
-3.65,23.05,0
7.45,-20.05,0
14.75,-23.55,0
1.75,-0.25,0
-23.15,-0.15,0
-20.35,0.95,0
19.65,-10.25,0
24.05,-20.35,0
-11.55,18.75,0
-0.05,19.75,0
-9.95,-24.15,0
12.75,-19.65,0
16.05,1.35,0
8.65,13.15,0
4.05,2.85,0
-15.85,23.35,0
-5.25,16.25,0
-16.85,23.35,0
-16.05,0.05,0
20.45,-4.05,0
-17.25,-7.35,0
-15.05,-7.15,0
5.15,10.45,0
-22.25,-9.15,0
-2.65,3.55,0
-20.75,-9.15,0
-5.75,-0.45,0
-7.15,2.05,0
15.75,7.65,0
-4.75,-17.05,0
4.85,2.45,0
-2.35,-18.85,0
-8.25,-9.15,0
11.55,10.75,0
-6.55,14.95,0
20.65,-0.55,0
-4.05,-2.35,0
-10.15,-0.35,0
-14.25,-2.55,0
-18.55,-13.45,0
4.85,18.75,0
-16.35,17.35,0
-19.95,-16.55,0
12.75,9.45,0
-20.65,5.75,0
24.95,19.45,0
-16.15,-4.35,0
2.75,-9.45,0
-21.15,-21.15,0
-5.85,-6.25,0
-13.55,6.85,0
-5.65,-12.75,0
18.95,19.35,0
10.85,-6.55,0
5.35,-1.05,0
4.15,-22.35,0
17.75,19.05,0
6.25,12.95,0
6.95,-11.45,0
-6.25,-8.95,0
23.25,-4.95,0
19.55,-14.65,0
-17.15,22.75,0
15.85,-16.05,0
-0.05,-5.55,0
3.75,-11.85,0
-8.85,-9.85,0
-3.05,-21.25,0
17.25,-12.65,0
23.55,23.35,0
4.95,-17.55,0
-18.65,-9.65,0
19.25,24.25,0
10.05,22.15,0
-15.75,-14.35,0
18.45,7.95,0
17.05,17.45,0
-1.65,13.35,0
-2.65,3.35,0
15.25,0.55,0
-10.05,-19.45,0
-8.05,24.15,0
16.15,-1.25,0
-23.45,8.05,0
24.55,1.75,0
4.45,21.35,0
-18.95,8.55,0
12.15,12.15,0
15.05,-24.15,0
4.95,8.25,0
10.55,-8.05,0
12.05,-14.65,0
18.75,23.35,0
1.85,8.75,0
1.45,-9.05,0
-9.45,11.75,0
3.25,-23.95,0
22.65,-15.35,0
21.25,6.85,0
24.85,-5.25,0
-13.35,-8.85,0
-8.35,24.25,0
-12.75,20.85,0
-11.85,22.75,0
-6.15,-11.45,0
-24.65,3.05,0
-18.55,0.05,0
5.35,19.85,0
23.75,10.45,0
-1.35,-24.65,0
10.75,7.35,0
-18.85,19.25,0
-15.95,21.25,0
-15.45,13.45,0
22.65,-12.35,0
18.05,23.65,0
-17.05,-23.65,0
3.75,-8.55,0
5.15,0.65,0
18.05,-23.05,0
-7.05,-4.85,0
15.65,-1.95,0
4.75,-8.65,0
22.25,11.45,0
8.65,3.85,0
-14.05,-19.85,0
-9.55,10.95,0
22.55,-6.05,0
20.05,9.45,0
14.85,2.85,0
-24.75,5.35,0
7.55,-2.25,0
-6.05,-7.85,0
-12.95,21.45,0
7.75,20.55,0
21.25,1.25,0
-6.45,-16.75,0
-12.95,2.75,0
1.45,20.45,0
10.25,3.05,0
22.25,-4.75,0
-20.15,0.85,0
-18.65,-12.65,0
15.45,-1.35,0
-6.35,6.65,0
-12.25,17.95,0
18.65,8.75,0
9.85,16.25,0
-14.65,5.95,0
-19.65,-10.35,0
-1.45,21.35,0
-21.95,-23.35,0
-0.05,-23.55,0
-18.85,-18.45,0
-23.15,-14.75,0
-4.65,-23.35,0
2.15,-17.55,0
-22.85,-12.65,0
9.95,22.75,0
-10.55,-19.15,0
-1.45,-18.65,0
-6.25,10.65,0
10.45,-20.75,0
-22.35,21.65,0
9.35,15.95,0
24.05,8.95,0
-16.95,13.95,0
8.05,-12.45,0
-4.75,-17.65,0
6.15,15.65,0
7.45,24.05,0
-16.95,-0.05,0
-23.55,-14.65,0
-16.65,19.05,0
-17.15,-4.55,0
20.65,-18.75,0
13.25,-20.55,0
-9.65,-6.95,0
-13.55,3.05,0
21.25,13.65,0
12.85,-9.45,0
-6.75,9.15,0
5.65,-10.85,0
1.35,-7.85,0
-7.15,-7.85,0
3.35,-16.15,0
2.55,23.75,0
-16.25,-15.05,0
15.55,13.85,0
-23.45,-0.85,0
3.15,-11.15,0
15.75,-8.25,0
3.65,-3.85,0
-10.95,14.45,0
17.25,12.35,0
4.85,3.85,0
-21.15,-15.75,0
14.65,-8.75,0
-0.75,12.25,0
19.55,3.35,0
5.35,-7.15,0
14.85,-0.55,0
9.95,8.45,0
16.25,16.85,0
-20.75,18.85,0
-6.05,-17.25,0
0.05,-16.75,0
-13.35,-8.15,0
-22.95,20.25,0
12.35,20.55,0
-24.85,-12.45,0
2.35,3.55,0
22.35,8.35,0
8.65,7.35,0
7.15,-15.35,0
-14.35,4.85,0
-8.85,-1.25,0
-21.35,-2.85,0
-19.25,2.85,0
-0.05,-18.65,0
-1.85,22.55,0
-3.05,9.95,0
4.55,-5.75,0
-17.65,-12.65,0
21.85,-21.25,0
-17.65,10.75,0
-11.25,-13.45,0
-22.65,-20.35,0
1.15,-0.55,0
1.75,20.85,0
-14.55,13.75,0
-19.25,-20.55,0
23.25,19.55,0
0.35,16.65,0
-20.25,-16.15,0
6.75,4.55,0
9.25,-10.85,0
17.55,-12.65,0
13.15,24.05,0
-2.05,21.05,0
5.65,-4.75,0
-15.85,4.95,0
-3.45,19.45,0
4.95,1.85,0
7.95,-2.15,0
22.25,12.85,0
-23.55,19.05,0
1.15,14.95,0
-2.05,-18.15,0
13.05,-16.35,0
-5.65,-8.55,0
-15.15,-13.75,0
22.15,-5.65,0
5.85,24.25,0
21.55,23.35,0
19.45,11.75,0
-5.65,8.95,0
-3.15,24.55,0
-17.85,-11.55,0
11.45,-1.95,0
23.25,19.45,0
20.05,-2.85,0
-4.05,13.45,0
-1.75,11.65,0
24.75,-21.45,0
15.55,19.75,0
-12.75,1.65,0
18.05,16.05,0
-20.65,-24.55,0
-2.75,8.35,0
22.55,-12.55,0
-21.85,4.65,0
1.65,10.95,0
-5.25,3.55,0
-18.85,-21.15,0
-16.95,-19.75,0
-21.15,19.35,0
-11.85,-24.85,0
17.25,10.55,0
-15.65,-12.15,0
-15.95,-20.35,0
-19.05,18.35,0
19.95,-4.85,0
-21.05,4.15,0
-0.25,-17.05,0
15.45,16.25,0
-13.95,18.55,0
12.65,10.55,0
16.55,1.05,0
-2.95,16.55,0
-12.05,2.95,0
-19.45,-11.25,0
3.65,-5.35,0
22.35,-24.65,0
-4.75,16.35,0
9.25,6.55,0
0.35,15.55,0
-0.45,11.55,0
-13.25,21.95,0
-12.45,-7.95,0
7.75,8.65,0
16.75,-18.65,0
-21.85,-22.25,0
4.95,15.15,0
14.55,-22.55,0
24.95,22.35,0
17.55,-22.75,0
1.85,7.05,0
22.85,11.05,0
-1.05,18.45,0
-8.85,-10.85,0
-14.75,13.05,0
-20.45,13.45,0
-3.45,-16.45,0
-11.65,18.95,0
21.55,-9.05,0
2.45,5.75,0
-6.95,-11.45,0
15.75,15.85,0
-4.05,-20.25,0
-3.85,6.85,0
7.55,-13.65,0
17.65,-16.05,0
5.05,-10.85,0
19.25,-1.75,0
-15.15,20.85,0
3.45,8.25,0
18.55,24.55,0
-13.05,12.15,0
-2.05,15.25,0
-9.65,3.45,0
-1.05,12.15,0
-10.25,12.65,0
22.95,11.05,0
-1.75,-8.95,0
23.65,5.15,0
-2.25,15.55,0
-13.55,-12.15,0
24.15,-3.05,0
-22.45,15.55,0
18.65,-1.65,0
-3.75,-14.65,0
-7.25,5.55,0
8.65,17.35,0
-23.65,-19.95,0
11.45,-19.85,0
-22.65,24.55,0
-10.75,1.35,0
15.65,-23.85,0
-11.55,-0.85,0
14.95,-24.45,0
3.65,4.75,0
20.15,-0.55,0
-13.35,2.85,0
-7.55,10.75,0
-15.45,8.55,0
17.75,9.65,0
-18.55,16.85,0
17.95,-24.05,0
-8.75,18.25,0
-17.75,17.85,0
-21.25,6.25,0
-22.45,-2.75,0
-22.75,0.65,0
1.75,-1.45,0
-22.05,6.85,0
-8.35,-13.05,0
-24.85,-22.25,0
0.45,2.45,0
-23.95,13.75,0
8.05,-2.35,0
-12.15,-3.05,0
-22.15,14.95,0
-11.05,-14.25,0
12.15,21.15,0
23.85,8.95,0
5.75,3.65,0
11.55,-22.95,0
-0.75,-19.05,0
10.65,-1.35,0
-17.85,7.75,0
11.15,-22.75,0
-17.55,23.05,0
13.75,11.05,0
-19.85,9.75,0
1.55,-2.45,0
0.55,-12.55,0
-21.35,19.05,0
4.95,-20.45,0
-22.35,2.45,0
24.85,-0.85,0
9.05,15.65,0
-23.25,-11.35,0
24.65,22.35,0
13.05,23.95,0
-12.75,-7.75,0
20.55,3.95,0
24.45,15.15,0
19.05,12.65,0
-21.05,-0.45,0
9.55,-19.55,0
-13.85,-8.65,0
-9.05,-5.75,0
-1.15,-1.25,0
12.25,14.55,0
-6.55,15.65,0
11.75,-9.55,0
-17.75,-7.35,0
11.05,-15.15,0
-3.15,17.65,0
-16.65,11.15,0
-17.75,-10.15,0
-10.35,9.45,0
-1.25,7.05,0
0.55,-22.05,0
-11.55,-8.95,0
-5.05,17.45,0
4.15,-3.45,0
-5.65,-8.85,0
-18.95,16.45,0
-17.95,8.45,0
0.45,10.85,0
9.35,12.15,0
-24.85,-5.45,0
-8.75,12.25,0
22.45,0.35,0
4.45,-7.55,0
-3.15,19.35,0
20.15,-18.45,0
-18.85,-17.85,0
-18.35,21.35,0
-9.05,10.15,0
-3.05,17.25,0
-14.65,8.65,0
-8.15,-5.75,0
-20.35,-22.85,0
-12.45,16.25,0
-23.05,20.15,0
-18.95,-5.75,0
-12.75,-15.95,0
-9.95,20.95,0
20.35,-4.75,0
-11.75,0.15,0
0.55,-19.65,0
-15.45,-2.35,0
9.65,-10.35,0
1.05,21.65,0
15.85,14.95,0
23.85,-20.45,0
-5.65,-19.15,0
0.15,-1.45,0
0.85,-16.35,0
11.05,6.05,0
-1.05,22.65,0
-13.05,20.95,0
-9.05,4.15,0
3.65,-13.25,0
21.65,14.95,0
21.45,-19.65,0
14.85,5.55,0
-22.65,-6.35,0
1.15,13.85,0
-22.35,3.05,0
4.15,-5.95,0
17.55,5.25,0
6.15,-5.95,0
5.35,-9.35,0
-4.95,-23.85,0
-14.65,21.55,0
-6.95,22.65,0
-6.95,18.95,0
-1.25,-16.25,0
8.85,-21.85,0
9.15,7.95,0
22.05,7.85,0
-23.45,-7.85,0
19.75,-19.15,0
-24.65,10.05,0
-20.05,10.05,0
21.15,-1.25,0
-21.55,2.45,0
14.25,11.45,0
0.95,-2.05,0
14.85,22.95,0
15.95,7.85,0
13.15,-2.25,0
-18.35,-13.35,0
23.85,-12.95,0
-1.75,-7.15,0
-14.45,15.95,0
-23.25,-11.25,0
-6.55,2.45,0
17.35,5.55,0
-17.65,-11.55,0
-10.65,-18.25,0
4.35,9.05,0
-9.65,9.65,0
20.05,8.35,0
11.25,-24.55,0
-19.05,10.15,0
-22.35,21.35,0
-19.95,-13.15,0
18.15,-3.35,0
3.65,22.75,0
-9.45,-23.15,0
-15.05,9.05,0
-0.85,-2.25,0
-8.45,22.15,0
15.05,3.25,0
-19.05,-12.35,0
11.35,12.95,0
12.15,-6.05,0
-17.45,-24.15,0
1.75,1.65,0
7.05,-9.85,0
-10.45,-11.95,0
-23.75,-24.05,0
18.25,21.65,0
3.05,-22.25,0
16.55,-17.15,0
-14.65,-10.85,0
1.25,18.05,0
-1.35,4.05,0
-6.25,-2.45,0
16.55,3.45,0
13.65,-18.35,0
3.15,-0.25,0
-13.85,-16.85,0
-23.45,-21.65,0
-9.05,9.35,0
-0.15,23.35,0
-1.55,-1.55,0
4.25,21.15,0
-18.05,-0.95,0
-3.25,-5.35,0
-9.25,-10.75,0
3.85,-22.45,0
15.45,11.95,0
-24.05,11.55,0
17.15,9.15,0
-24.25,-12.45,0
2.85,11.05,0
-16.65,-18.15,0
2.35,2.35,0
-13.65,-7.55,0
-4.25,-0.05,0
9.25,-23.55,0
-23.35,-19.15,0
-24.65,24.75,0
-16.45,-8.95,0
5.95,-14.55,0
13.05,1.15,0
1.45,18.95,0
3.45,-19.35,0
-24.15,6.85,0
11.45,13.05,0
4.35,-2.65,0
-23.85,-6.35,0
-7.05,-10.95,0
-16.65,15.05,0
-12.75,7.35,0
-11.75,-4.15,0
-8.25,-4.95,0
-17.65,15.55,0
21.55,16.15,0
-18.05,-20.35,0
14.25,13.35,0
-4.55,23.45,0
15.05,5.05,0
1.65,12.65,0
-6.25,-23.65,0
4.75,15.15,0
-0.55,20.75,0
-23.95,-4.85,0
-4.05,12.75,0
19.95,-1.35,0
-21.95,-13.55,0
-3.65,-22.85,0
-4.35,21.15,0
-5.85,13.25,0
-23.85,-9.95,0
-5.85,17.45,0
10.75,18.45,0
-2.15,-16.65,0
2.75,-23.95,0
-23.85,-17.45,0
-10.35,-21.25,0
23.45,-5.85,0
-19.95,-16.95,0
9.55,10.55,0
24.15,20.35,0
-8.15,-9.25,0
-24.05,-4.55,0
13.05,-16.75,0
-18.95,-16.75,0
-15.15,10.65,0
23.35,6.75,0
-4.45,-2.25,0
-12.75,18.55,0
-15.25,-5.95,0
-12.95,10.75,0
20.65,-7.05,0
19.25,0.75,0
-12.95,18.25,0
-3.85,-16.25,0
-21.95,15.75,0
-22.05,3.65,0
-9.85,17.25,0
-5.75,-13.65,0
4.55,-0.95,0
17.65,-0.05,0
9.25,10.65,0
-14.35,1.75,0
3.15,-3.95,0
-6.25,15.75,0
-4.85,-16.95,0
-23.95,22.75,0
-23.65,11.35,0
-15.55,17.85,0
10.95,19.75,0
-17.65,-5.15,0
-10.55,-13.85,0
22.45,9.25,0
-21.65,1.75,0
5.15,-14.65,0
-11.65,-23.95,0
16.05,24.05,0
-21.45,-22.35,0
-1.65,13.95,0
5.35,1.75,0
10.05,-2.05,0
-13.95,-18.05,0
18.35,-2.55,0
23.75,6.15,0
-9.05,24.25,0
10.55,-23.95,0
9.45,-7.45,0
-24.95,-15.05,0
-12.05,9.45,0
-21.25,-22.55,0
19.25,3.95,0
4.35,18.95,0
3.25,-21.35,0
20.05,-16.75,0
-11.05,-24.25,0
-21.25,-10.55,0
21.35,7.25,0
3.95,14.75,0
-11.05,-10.45,0
-19.05,-15.85,0
23.85,13.25,0
14.35,-4.05,0
4.15,-5.45,0
-1.35,21.15,0
0.05,17.55,0
-24.45,22.05,0
23.45,-17.05,0
-16.05,18.75,0
23.65,21.85,0
4.45,17.55,0
-3.05,-13.85,0
22.75,-8.65,0
2.25,-4.45,0
-14.15,24.35,0
-7.25,-6.55,0
-15.05,-4.45,0
-11.05,13.75,0
-14.45,-12.15,0
11.15,-23.65,0
20.35,2.35,0
22.85,-20.15,0
22.85,8.05,0
0.05,0.25,0
5.35,-1.75,0
23.25,21.05,0
17.55,-2.15,0
-6.35,-4.45,0
-20.45,-13.85,0
10.85,23.75,0
-6.65,-4.25,0
2.95,24.85,0
5.85,1.75,0
-18.85,4.25,0
15.05,17.55,0
17.25,-21.45,0
-14.35,-4.35,0
-0.25,9.15,0
-13.15,2.65,0
-2.45,-2.05,0
-6.55,-13.35,0
9.75,21.55,0
-5.35,-22.55,0
-6.45,9.05,0
-10.65,15.55,0
21.55,-22.95,0
9.55,16.85,0
20.45,1.65,0
-16.25,22.55,0
-4.55,21.75,0
3.85,-0.55,0
-22.45,-22.15,0
-5.15,-24.05,0
-18.05,-3.65,0
-6.65,-4.65,0
17.45,1.75,0
1.15,-7.45,0
14.75,14.45,0
-17.05,17.55,0
11.05,-3.75,0
-18.75,3.65,0
-9.55,-11.45,0
15.85,-3.55,0
-24.95,5.55,0
17.55,-3.45,0
8.95,21.75,0
18.15,-11.65,0
15.55,7.55,0
-2.25,-6.95,0
9.75,-3.85,0
9.15,-20.05,0
19.25,-22.15,0
18.85,-6.35,0
19.05,-18.45,0
19.95,23.75,0
10.35,2.25,0
-10.35,2.45,0
-8.05,4.25,0
1.65,15.15,0
8.15,1.45,0
-15.15,21.85,0
-20.35,21.45,0
16.65,-4.35,0
5.95,16.35,0
19.35,24.75,0
7.35,-20.35,0
-4.95,-16.75,0
-22.75,7.55,0
-17.95,9.15,0
4.55,19.75,0
-14.45,1.95,0
-0.15,-18.85,0
22.05,10.45,0
-18.75,6.65,0
18.95,6.65,0
21.25,23.85,0
0.35,-21.75,0
12.25,18.75,0
-5.45,-21.35,0
4.25,21.45,0
-20.95,-3.95,0
-17.25,-23.35,0
24.95,19.25,0
20.15,-16.75,0
-13.15,-12.65,0
6.25,17.15,0
-12.75,5.15,0
-16.25,-4.45,0
16.15,-22.65,0
4.75,-7.95,0
-4.55,-6.95,0
17.65,0.85,0
3.05,23.85,0
-12.95,5.15,0
-17.05,-10.15,0
-20.25,-7.95,0
-11.15,5.35,0
-1.05,8.35,0
-20.35,-20.55,0
9.65,23.25,0
-4.05,8.55,0
12.85,4.45,0
-7.75,-16.75,0
23.95,6.15,0
-4.25,-23.95,0
-7.35,21.55,0
-24.05,4.65,0
-20.75,-12.85,0
3.85,22.45,0
-1.35,0.85,0
-15.95,-5.75,0
-22.25,1.95,0
-23.55,-2.15,0
21.15,19.15,0
-16.45,21.25,0
-9.05,10.95,0
3.15,1.75,0
-16.85,-23.65,0
18.95,-11.55,0
-22.05,11.75,0
-0.55,24.95,0
23.45,-8.05,0
9.95,7.55,0
23.55,-15.05,0
20.95,-10.65,0
-8.55,20.15,0
12.55,-6.15,0
-2.65,-20.95,0
-8.25,-12.15,0
-19.45,13.45,0
-23.85,-7.75,0
-24.45,-16.55,0
0.45,-4.35,0
-8.65,11.45,0
-9.45,23.55,0
20.25,-17.45,0
23.65,24.05,0
16.95,-22.55,0
-5.45,19.45,0
20.55,-24.55,0
7.45,23.65,0
-0.95,-4.35,0
-11.95,20.95,0
-0.25,12.05,0
-4.05,18.25,0
2.65,-24.65,0
-1.75,4.85,0
24.15,6.65,0
-0.55,-9.35,0
-19.45,11.15,0
4.55,17.75,0
12.75,12.15,0
20.75,18.25,0
24.35,12.25,0
10.95,3.65,0
-14.95,-3.35,0
5.45,0.65,0
-24.85,9.45,0
-6.25,-18.75,0
-21.95,-10.65,0
-3.55,-10.15,0
5.85,-5.75,0
-8.85,-18.45,0
9.35,18.05,0
-12.35,-19.85,0
-7.45,0.05,0
-2.15,3.55,0
10.95,-5.85,0
7.55,-21.75,0
-12.25,-0.95,0
5.35,-10.75,0
-0.95,-6.85,0
11.85,-16.35,0
-19.15,3.15,0
6.85,22.15,0
10.85,-5.05,0
9.35,-18.95,0
8.85,18.25,0
19.85,-20.75,0
-5.15,18.15,0
10.15,14.75,0
23.35,-9.75,0
18.05,7.25,0
23.25,4.05,0
-21.55,-18.65,0
1.65,-9.95,0
9.55,19.15,0
1.35,6.75,0
-24.85,6.35,0
8.15,4.35,0
7.85,24.65,0
7.35,-3.95,0
-3.65,18.65,0
15.05,19.05,0
-2.95,8.25,0
-6.85,-16.55,0
22.55,-15.45,0
-5.15,-17.25,0
12.75,8.95,0
20.75,14.05,0
-8.75,-0.05,0
-8.35,12.35,0
-23.55,17.95,0
-7.25,12.65,0
8.95,-4.65,0
7.45,-21.45,0
-23.95,-15.95,0
-9.55,21.55,0
-19.65,-1.75,0
-22.05,-16.35,0
-24.35,-2.25,0
-11.85,-10.85,0
16.75,2.05,0
-20.75,-24.75,0
6.75,-11.75,0
-5.85,0.15,0
-2.45,-23.15,0
14.55,18.75,0
-8.05,-16.35,0
18.95,2.75,0
19.15,-7.25,0
0.35,-1.95,0
18.85,12.85,0
21.35,1.55,0
-12.35,6.85,0
11.85,-2.35,0
-18.55,3.95,0
-20.05,1.15,0
-23.75,-8.15,0
-21.55,23.75,0
-10.75,19.85,0
-21.65,-17.65,0
-24.85,4.75,0
14.45,-4.05,0
10.35,-20.15,0
5.35,-4.05,0
-16.95,-3.45,0
-14.05,-11.15,0
24.15,-7.55,0
10.35,2.85,0
-21.35,-22.35,0
-7.25,-14.85,0
1.25,-24.65,0
-18.55,1.75,0
-10.25,24.35,0
-3.95,-22.65,0
-16.65,12.05,0
23.95,-19.85,0
-12.35,5.05,0
-14.35,23.95,0
-15.45,24.25,0
-4.75,-19.55,0
10.05,3.15,0
6.95,12.45,0
6.15,6.65,0
13.55,11.25,0
19.55,-8.05,0
9.35,0.85,0
-19.45,-15.05,0
-17.45,20.35,0
-5.75,7.65,0
-20.15,19.75,0
-23.05,-19.45,0
15.15,-11.45,0
-0.15,-10.05,0
-2.45,-13.25,0
15.45,19.75,0
21.05,-22.75,0
15.65,-23.05,0
24.75,12.85,0
21.05,-8.15,0
9.75,14.65,0
-7.05,0.35,0
-18.55,6.65,0
11.35,19.15,0
1.95,-15.15,0
8.55,21.25,0
10.15,-14.05,0
9.75,4.55,0
-19.65,7.35,0
24.55,-13.55,0
11.85,22.35,0
16.05,6.15,0
13.85,-15.55,0
20.25,-9.05,0
13.95,12.15,0
12.75,-22.85,0
3.05,17.15,0
-5.45,-9.25,0
6.25,-14.85,0
-3.85,22.15,0
12.05,16.85,0
-0.65,0.45,0
1.15,-2.95,0
24.05,1.75,0
7.55,18.85,0
8.95,-17.25,0
1.45,-15.45,0
-8.55,2.75,0
-20.65,16.05,0
-2.75,-19.45,0
-18.35,-2.15,0
3.35,-24.45,0
-2.95,-3.85,0
-20.25,-15.15,0
20.45,10.35,0
21.65,4.55,0
16.75,15.55,0
-8.85,-9.35,0
-14.95,9.15,0
-16.75,-13.85,0
-21.35,6.25,0
21.75,9.45,0
-20.15,-8.25,0
23.05,-18.25,0
21.45,-9.65,0
-17.05,5.15,0
6.95,1.05,0
5.95,3.55,0
-5.95,-4.75,0
-14.55,-7.85,0
-24.55,-5.75,0
-11.95,16.45,0
-20.25,-15.35,0
-4.25,-4.35,0
-9.55,3.35,0
-3.05,1.45,0
7.95,21.25,0
19.15,4.15,0
1.75,2.35,0
-20.65,0.95,0
-13.35,24.35,0
-12.75,21.15,0
13.35,20.05,0
12.85,12.45,0
9.45,2.55,0
23.45,17.95,0
5.25,14.45,0
2.65,-2.75,0
7.05,-2.05,0
-22.85,-5.25,0
8.65,18.45,0
2.35,-15.05,0
1.65,0.05,0
4.05,-22.25,0
4.05,-14.15,0
3.25,-12.25,0
6.05,-22.25,0
-21.25,14.85,0
5.95,-13.35,0
1.55,-17.95,0
-8.65,-22.35,0
6.65,1.65,0
13.65,13.05,0
13.35,-15.85,0
4.65,16.65,0
19.45,-17.55,0
13.35,-9.15,0
-9.25,23.85,0
11.45,-10.45,0
-18.75,-8.15,0
-5.05,-21.25,0
-21.65,-13.35,0
-3.75,17.05,0
21.65,-10.15,0
24.05,1.35,0
-23.75,5.05,0
-12.55,7.45,0
13.85,2.35,0
-14.05,15.05,0
-15.15,-24.15,0
19.75,-22.15,0
-19.75,-16.05,0
22.75,21.15,0
12.25,10.85,0
-12.15,17.55,0
12.25,-20.95,0
-11.95,20.25,0
22.65,-16.85,0
-11.55,-20.25,0
9.05,-4.45,0
16.85,-18.85,0
-10.95,6.75,0
-9.25,8.55,0
17.65,11.15,0
18.65,-12.15,0
-8.15,18.35,0
18.15,-7.45,0
2.15,2.45,0
-12.35,23.75,0
-17.35,-20.15,0
-20.05,-18.85,0
16.55,3.85,0
2.75,-19.65,0
-16.25,-12.25,0
-1.55,5.25,0
-24.25,-10.95,0
11.55,3.95,0
-9.15,3.85,0
-8.35,-12.25,0
5.65,-13.65,0
-15.45,0.45,0
14.65,15.95,0
-14.95,-21.75,0
-23.65,-15.95,0
-8.25,13.15,0
-10.05,-17.25,0
-22.15,-14.55,0
17.55,3.35,0
-4.45,13.75,0
17.95,18.45,0
-5.45,13.45,0
3.45,22.05,0
-7.25,-18.55,0
0.85,-23.05,0
10.05,8.15,0
6.65,9.55,0
17.35,13.85,0
19.35,8.05,0
-7.85,8.75,0
19.65,-24.05,0
-13.05,-20.25,0
8.05,17.85,0
-2.75,-21.75,0
-19.75,6.35,0
21.95,8.15,0
-12.45,-5.15,0
22.35,12.05,0
8.75,12.65,0
-19.15,-2.35,0
-4.25,-15.65,0
-24.85,-2.95,0
-8.45,16.85,0
1.75,-17.65,0
-21.05,-2.95,0
-23.15,-17.45,0
-21.75,22.85,0
22.45,15.55,0
-6.95,-22.35,0
-3.65,7.35,0
-0.45,-16.65,0
-16.65,-19.95,0
-10.65,22.75,0
-16.75,-19.85,0
2.95,5.65,0
19.15,22.95,0
2.45,-17.85,0
-11.55,-12.25,0
19.35,-13.45,0
-21.45,-6.65,0
0.15,-22.35,0
11.15,11.75,0
2.95,20.15,0
-10.15,11.95,0
18.65,-22.95,0
6.85,-6.35,0
-14.65,6.75,0
0.05,22.05,0
4.45,17.65,0
0.05,15.75,0
19.75,-21.45,0
-4.95,-15.65,0
-10.85,11.45,0
-2.45,8.55,0
10.25,-7.05,0
-0.45,20.95,0
0.45,8.75,0
11.55,-14.35,0
23.45,13.45,0
13.35,-5.05,0
-0.55,24.75,0
-7.25,-8.35,0
-21.95,0.45,0
10.45,6.75,0
13.85,-11.05,0
6.15,2.45,0
-18.65,14.65,0
-20.35,-4.35,0
4.45,-10.05,0
11.05,16.75,0
16.55,-13.85,0
-1.15,8.15,0
-18.85,7.45,0
4.65,-20.95,0
22.65,-23.95,0
10.35,-9.15,0
0.95,-7.95,0
-21.05,-17.95,0
18.05,-10.35,0
-10.35,-0.15,0
10.05,17.15,0
-24.75,14.45,0
-2.65,-10.75,0
-11.15,4.75,0
2.45,-1.75,0
-2.95,12.55,0
23.75,11.55,0
-5.65,-3.05,0
2.35,-10.85,0
-0.45,-14.25,0
9.85,-4.15,0
-23.95,-16.35,0
5.95,-16.65,0
-24.25,-21.35,0
-6.95,-1.55,0
-23.45,12.35,0
-11.05,19.35,0
-3.25,-24.35,0
13.65,2.95,0
8.95,17.65,0
9.35,6.15,0
22.25,-12.75,0
21.55,15.85,0
-7.55,-12.65,0
16.15,-23.95,0
-7.75,11.15,0
22.45,16.85,0
22.65,-18.75,0
-2.15,20.95,0
21.15,24.55,0
