vx,vz
# Ensemble de particules : N = 160 | d = 3.3e-10 | E_0 = 1.19e-21 | taille = 3.99e-10 | masse = 6.63e-26
168.297,-186.152
-61.0256,-260.582
134.295,143.772
133.799,72.9688
-358.333,197.011
-21.6473,341.981
276.91,-113.557
-13.536,7.06079
156.84,-10.253
-84.0635,-152.459
-55.7429,-6.36532
392.549,-117.133
119.065,47.7981
-303.848,87.5952
1.01984,137.737
246.717,-15.0105
9.77164,-2.76416
-178.187,-12.6373
63.338,65.4516
-130.036,-118.594
-92.9424,193.241
262.318,95.0753
21.8475,60.661
-111.337,316.448
-114.189,-75.2077
-339.356,118.463
-271.524,50.1148
-102.124,-62.595
-209.66,255.169
8.76015,120.286
90.168,8.76685
-91.2344,60.0727
12.1253,84.4445
51.4856,-27.0594
94.0173,148.585
-46.736,101.258
-189.256,-158.753
29.0893,168.652
166.561,-208.45
-81.0288,-63.4857
87.2238,15.079
-95.3339,-161.054
122.046,61.3455
200.824,75.0606
-261.956,58.9829
203.704,128.666
202.174,-104.639
112.326,-13.3781
-89.4576,-101.047
-59.5933,61.609
-265.157,-150.563
40.6007,-38.9274
-84.5071,-63.1441
-8.37991,79.0428
118.128,114.819
89.7113,76.2169
54.3863,90.2394
-111.618,82.8236
-128.192,146.128
5.49565,-111.21
116.443,109.392
44.2669,-139.39
-5.12324,4.96955
6.97309,104.238
22.6478,-60.5091
42.4762,90.2856
-58.5904,-17.6774
125.961,-80.4907
-99.703,-223.538
77.3268,-82.3204
90.4885,162.965
-117.555,-102.46
121.249,-49.2721
189.371,179.911
194.563,-91.8183
63.7372,-33.8309
191.384,-216.104
-46.9503,-185.112
-46.4962,129.033
-7.06503,-223.204
49.8869,-87.3038
-278.884,22.1193
-41.6165,-15.4462
-159.552,-4.12806
-25.4898,34.2514
90.6667,24.4921
137.308,-49.2575
-199.913,-364.839
-392.541,-39.0239
6.35088,39.0713
20.961,-42.6792
149.492,-37.1861
-227.398,136.81
-17.5668,9.5437
13.7844,16.364
36.207,212.874
-18.5111,88.869
127.754,15.1234
202.998,-83.5529
12.9907,-281.202
-95.6194,-193.608
39.4178,109.569
33.4738,337.126
-162.444,116.632
195.556,96.8534
-26.1972,49.6377
-136.376,-154.347
-128.045,125.935
-64.0129,292.359
110.315,-96.1242
-68.8819,80.827
-189.238,46.0247
94.4644,160.041
-110.262,-40.7839
116.775,7.11537
202.951,-37.159
-223.975,-64.673
122.286,119.595
-22.2346,-313.888
-76.6048,45.5947
116.274,111.473
32.491,35.0857
25.5352,65.9551
125.426,-190.368
280.449,233.845
-11.5531,-159.979
-112.64,-91.7553
-137.666,86.4618
-11.3243,146.109
-207.289,-68.6648
74.1157,-8.56568
-34.348,112.752
-180.661,-6.93504
-42.1355,36.5407
-235.776,-363.309
-108.179,-118.054
-44.3825,211.05
42.1486,-16.9328
42.2572,232.173
37.3158,140.58
-49.3202,-109.202
177.364,-146.396
-16.1389,36.9566
158.413,-134.027
0.714173,54.3773
259.296,-93.6195
-22.8647,47.6822
4.41964,-82.5492
-233.048,97.0311
106.562,-14.0365
-1.41602,-73.5692
64.5377,18.5199
-131.039,-43.4606
6.28044,-150.741
-152.756,108.484
235.55,-184.924
-76.6507,-208.062
90.0417,11.4954
-56.3678,92.6614
32.922,-107.899
-3.51091,-30.9729
139.988,-79.4094
-61.4067,127.912
-137.205,204.704
24.9732,8.90937
129.64,195.015
-136.606,70.389
49.2952,-176.012
92.096,-46.6624
-66.9375,79.0077
91.5452,41.9238
155.797,-179.502
-128.491,-103.032
173.933,-123.219
114.897,47.6236
-159.167,-123.152
-163.515,170.299
19.9452,138.454
73.8355,27.937
58.1348,139.342
169.355,-178.957
-106.733,325.09
-220.138,1.87454
62.9326,96.9646
-59.9695,-157.682
67.0404,-63.7015
-264.771,179.635
12.0799,-20.9496
-36.3991,147.112
-171.178,-221.245
106.295,-127.616
-64.0328,84.9994
-43.6264,-27.9738
-7.87795,55.3186
-38.9842,273.542
-62.448,-4.90794
37.5933,-46.6779
155.121,-153.622
-176.262,-323.663
-68.9044,47.2452
205.813,300.551
63.5066,-241.015
94.1162,-57.0226
41.1719,98.6199
-179.809,-172.591
-113.568,52.4185
-181.636,59.9085
-187.796,74.0023
-9.94824,27.7558
72.4965,-272.975
-39.011,-99.3179
44.3119,-168.334
-87.9258,240.021
258.639,134.576
-146.696,-125.4
95.5726,8.56522
-176.267,-3.32509
127.409,27.483
243.095,-94.7849
82.1684,111.308
-92.6867,-55.9418
130.592,-84.5234
-85.9258,114.714
31.4451,-8.7798
-180.911,-73.4736
-8.82303,116.367
65.4672,200.025
58.3219,-10.1555
-350.308,245.138
-75.5097,-13.8955
154.665,-90.2959
-202.335,-33.5247
87.2874,-19.7288
148.755,-133.465
9.64733,245.732
-85.9573,-48.3235
179.891,149.582
-7.78348,-11.7921
58.1135,-117.916
-121.004,5.50001
-106.377,58.2568
-210.774,-185.209
267.13,38.4219
-104.734,-4.19516
108.657,12.5128
35.8437,-9.0101
190.73,-79.8019
-42.3634,-199.927
-160.312,233.123
-89.2336,-30.8675
149.387,131.382
-94.7418,-24.0515
-60.3472,183.94
-83.724,18.9969
139.159,141.934
101.484,-27.9
-1.62444,-66.8689
15.0899,8.7022
170.64,-195.795
-41.8705,-37.719
-253.975,26.9602
-29.6902,-13.733
-104.984,-9.38976
-88.261,191.092
-130.705,67.6752
-46.9029,4.84207
54.271,276.571
119.474,155.167
-137.033,57.126
15.7614,205.765
425.838,14.4841
2.26204,-56.4683
52.6566,92.1091
-46.0304,-15.009
-130.412,-46.5984
125.948,-17.9099
-94.8784,68.0352
-102.421,-66.9838
-276.605,-35.2688
-18.932,-98.764
-77.1347,-294.702
39.2698,-32.9348
177.006,95.7486
161.448,31.8538
19.2389,30.6631
87.007,-0.767658
51.6573,-115.336
-44.9347,-77.715
-9.94414,59.2583
18.1994,45.0996
262.004,-114.787
4.01131,-51.8095
61.5908,-118.448
230.988,-82.8031
10.6366,1.01594
48.9182,-19.3624
118.749,-123.557
-107.444,-33.4292
2.97609,115.586
99.5047,-48.0387
120.475,191.806
171.148,127.206
75.2748,43.9163
109.856,19.2542
139.696,83.3773
-39.9243,12.1126
-8.01019,28.0468
101.226,44.9004
-127.031,-195.967
-138.986,8.60367
103.607,182.123
-9.21647,-71.2337
220.916,108.808
-84.7531,39.1133
-85.9505,-147.547
-213.014,296.904
285.047,26.3404
80.9387,172.205
-6.6705,104.895
-330.919,-115.866
31.9743,57.7727
136.865,-27.7913
28.1279,-11.1763
-39.7123,-208.379
104.545,-316.561
-101.364,-286.145
168.936,114.964
111.7,87.4855
9.40093,67.2497
131.575,-255.211
-68.4634,-59.5242
-114.206,-151.597
35.1884,-75.2221
175.219,-361.398
-114.065,229.604
-44.2685,-68.7357
206.171,113.277
-29.6018,-147.347
3.04314,193.743
-99.965,28.5844
-48.6697,9.01405
-113.754,74.3698
83.9794,24.2202
-21.8435,2.79584
-14.1133,159.88
-141.148,298.424
61.1656,-23.4636
3.35264,22.04
-199.452,-117.69
-201.08,270.172
-109.446,-19.8999
-5.29782,104.791
59.3144,75.9493
304.885,-193.952
-107.357,-150.192
-104.682,4.15025
-52.0197,-203.103
109.478,76.4676
149.735,0.139286
-37.7328,68.8495
-105.084,-174.806
-136.813,95.6126
-110.06,69.5099
167.524,26.667
101.854,-57.9228
155.518,27.4073
59.8555,31.3433
-59.6555,-12.7601
31.2742,-78.6273
258.029,-105.286
171.202,-26.6374
-10.4574,-40.6937
207.899,73.7834
-94.9015,-123.425
53.4744,232.485
95.0967,18.3675
5.23214,95.5779
96.5107,31.5696
26.6176,176.873
-117.918,5.24974
-79.6248,-133.091
-131.515,-82.6373
-60.3263,37.3586
36.6781,8.27398
43.0517,50.2489
-20.0208,-55.3681
216.221,-124.644
-160.492,55.4199
-63.3684,71.026
49.1971,90.4824
73.9077,-12.0171
-235.596,222.215
-198.64,-1.80646
-162.785,176.869
126.742,38.1324
-170.626,179.26
-101.447,-55.9826
-181.543,-24.654
85.3361,-29.4748
197.423,63.7429
-284.983,-166.129
-151.81,81.3484
-63.892,-76.1281
161.323,-194.09
-109.249,-83.8844
-131.094,208.936
73.2639,-71.1428
126.986,-176.53
16.6947,-306.158
-62.0304,28.6173
92.2313,37.9505
17.5796,-224.344
98.2483,140.482
217.224,137.604
-69.2015,-229.036
-17.826,-29.9414
-112.343,76.4686
217.246,-68.1345
111.493,-202.218
127.196,144.889
-73.6896,36.3072
12.8403,135.498
-31.8807,-27.8239
-212.231,21.5441
-71.2349,80.8871
62.96,-118.839
219.718,7.66596
-76.703,10.3823
-196.03,-23.3741
38.8914,-91.8305
-151.761,48.0542
222.398,109.402
274.712,-150.746
3.49597,20.3392
338.425,-51.1311
22.6248,-142.03
213.846,-128.476
216.23,133.209
-142.435,76.348
-67.0226,-237.415
-242.219,89.8759
-145.525,-233.348
-46.5369,219.447
160.379,-183.64
262.436,69.5191
-159.561,-109.269
-74.2945,-12.1468
203.73,-87.8388
-177.821,39.8218
13.1426,-209.319
128.227,103.166
-92.8631,256.025
-56.4722,-50.3158
-251.576,172.576
-54.8402,159.098
-64.9235,-65.6634
65.7838,-114.619
4.28428,70.8027
-106.254,416.561
-74.332,56.3981
14.0406,-77.0005
201.296,-54.9965
182.597,-48.3298
-25.8122,101.479
1.15118,-42.2484
-171.836,68.9809
-22.6935,-18.6763
96.8906,74.8883
37.6197,-107.813
129.344,97.4365
78.2467,137.013
-121.502,12.0089
39.6887,78.5864
-11.0109,99.666
202.606,79.0485
308.039,-148.137
163.215,-165.759
171.491,249.793
135.634,116.903
8.6623,-156.013
148.65,-166.055
133.763,-135.315
-87.0724,41.0914
8.50481,-71.7179
134.156,-382.381
146.358,-36.6347
85.8886,55.2972
29.56,-111.386
26.8399,-131.914
87.3012,85.4187
-43.7235,97.8696
-61.9673,-11.754
148.54,-23.2001
-124.986,33.4764
222.278,-124.663
71.3949,183.983
-111.879,-131.554
-93.5651,-318.341
-4.4766,-5.87352
-260.786,219.569
-142.523,-45.0656
269.328,-210.498
-120.322,-139.525
-119.434,43.8356
-61.3345,-101.302
-7.44625,-228.306
-54.0452,-11.4755
-121.655,64.4164
155.982,15.9155
26.3123,51.1529
-70.8842,-60.4885
-122.96,-45.3449
-82.6784,129.85
50.6964,-88.7534
-176.181,101.699
215.768,440.999
264.146,25.635
-75.9934,-3.56441
232.238,21.201
112.084,291.807
-221.959,63.8682
-16.8635,-49.9509
299.577,-94.9744
-91.0315,99.3983
-22.7239,-66.1457
-80.8769,-70.8501
228.804,125.301
-2.8736,80.9884
101.943,3.34921
121.397,218.534
113.538,-74.8714
18.0758,-101.837
-150.195,28.3861
52.5235,-65.6851
40.5293,48.1486
-11.7211,26.7845
292.252,201.812
60.2474,-126.649
107.371,1.72671
117.004,165.175
-58.8223,-51.557
-162.999,-60.4932
1.42788,58.5566
8.57126,-0.716683
142.622,-160.082
5.5049,138.576
-64.266,86.4161
-32.5717,67.1971
49.4199,35.2933
141.476,37.4464
173.555,-180.417
-178.573,154.516
-19.4119,-109.558
36.362,-93.7298
-26.2288,71.1499
124.207,-31.7884
-28.1405,-110.364
51.0379,126.975
-214.318,189.651
-3.17598,-117.409
120.55,11.0783
95.3683,17.4763
-94.167,29.6433
175.439,133.986
-74.5314,-227.442
172.055,-37.2558
-158.449,169.8
334.353,-45.6768
-23.0997,-150.999
52.4998,-41.4918
11.4732,50.9527
51.4955,136.872
-232.492,-131.981
75.6021,447.596
-41.3542,88.3822
105.762,267.413
226.372,-100.536
72.2813,-40.5701
43.2098,149.179
18.3931,-71.2284
111.75,-216.759
210.001,-222.623
51.5712,220.953
-128.119,-210.202
60.194,151.458
127.547,-7.61203
-98.5874,-97.5211
225.081,-235.31
-193.621,68.7364
-122.699,-91.9912
-73.7241,405.14
154.519,30.0839
-126.216,102.358
-0.12309,79.9604
108.842,142.376
125.84,-129.921
-63.9771,96.2348
72.7665,-71.2961
-4.99465,-111.407
-107.479,99.3248
-276.34,87.9232
154.7,-238.893
54.3988,44.6097
193.864,-62.376
281.487,-83.9165
-225.249,-182.585
-46.1083,-275.213
-103.102,95.5403
149.343,-295.063
23.633,-169.69
-3.10912,-258.525
85.0122,-30.2733
84.7457,216.035
24.9472,19.272
33.8284,-317.269
97.5052,-100.137
-56.1724,-71.2235
-21.3148,-35.2394
112.264,108.858
-132.723,-32.1629
63.3436,130.342
-112.128,-60.5295
8.45432,64.2643
-60.644,-278.197
-97.0949,198.281
111.918,28.9607
-14.4844,-50.6621
75.8015,-80.9167
36.0958,-142.05
68.8373,-22.1837
-239.23,124.036
22.6169,-39.7893
170.165,62.8109
239.715,54.0658
-170.579,62.6501
-246.048,44.7854
86.1115,11.6345
289.96,-70.6453
227.169,-19.5229
-87.5436,-0.243686
139.963,30.0634
104.592,300.56
138.907,-102.103
-175.03,-248.801
46.3157,6.57156
262.401,153.354
-221.981,110.869
-118.912,-147.099
88.3023,111.404
-42.9182,-9.33477
5.23038,-254.264
-3.08272,-50.4238
20.4359,98.0601
-89.5966,283.766
70.391,70.1282
80.4232,154.985
-92.152,35.4804
-46.6649,103.729
262.94,36.1168
209.582,31.843
192.031,-346.615
101.257,-138.388
34.3817,-52.9832
-68.3625,-49.5335
120.94,-135.095
-128.091,-114.611
-36.7099,-56.9513
-397.335,-58.8573
122.824,66.6326
118.356,-164.337
-99.455,1.02172
191.42,13.3847
32.6679,26.2478
-38.6332,152.558
139.83,-131.597
137.453,119.177
36.1062,120.238
292.716,48.7445
-109.841,60.1091
-61.1712,-91.1651
87.991,186.899
-12.334,140.089
106.346,118.805
128.598,-135.47
58.3266,-122.794
25.1693,83.8972
59.7032,-119.174
4.05306,64.5731
-438.976,-33.3795
51.0874,51.0493
-202.018,-104.412
33.5199,-112.455
43.5973,-293.244
-27.5409,49.0624
-96.2878,-291.253
-52.7649,202.328
126.686,100.654
-190.869,28.8314
-17.5425,36.3229
-125.551,-184.196
16.3555,42.4544
107.946,84.506
132.024,53.297
-89.6082,258.963
-73.1335,234.059
-83.9413,-210.685
-68.0726,-387.24
-37.6499,19.3554
212.143,-70.8552
-76.9811,-11.4215
66.2848,20.9957
-33.262,-307.269
64.9772,4.80762
91.2579,77.4344
51.506,99.389
218.578,93.3498
-22.047,250.41
46.22,-248.331
-101.312,-88.3496
34.3354,-144.341
61.3742,174.87
-83.6177,34.91
-61.5674,146.025
134.291,-219.572
-17.8519,-40.4165
-5.10507,-47.5523
192.785,30.4902
155.115,-80.9376
-38.7045,-69.5513
44.2766,-33.7185
377.291,-65.8262
183.983,-75.4041
-290.392,-146.823
-69.5517,-100.399
186.628,-106.458
83.2452,-70.0984
147.636,94.1308
202.027,71.6059
13.0669,124.283
-48.937,-209.248
-12.8299,-201.02
-75.38,213.715
205.93,229.45
132.042,9.14038
-194.748,-350.454
-26.8332,-179.637
43.0683,-64.3559
14.2654,-108.31
-57.2959,15.8089
49.1196,71.3644
201.849,-160.611
14.9015,-175.126
25.1858,-38.499
116.217,56.4701
-124.156,82.7655
243.525,-30.0148
-123.869,-1.85156
78.9729,-163.559
71.2098,96.7812
-106.366,88.2746
-121.445,-282.506
-84.3382,-50.2802
87.815,165.432
46.5007,131.764
-110.553,-12.9715
78.9325,-127.009
-139.551,-77.2674
-106.756,-69.905
-197.42,156.9
0.076513,77.7145
281.914,-264.017
1.75078,-89.8846
16.9293,12.1554
-246.343,-107.028
101.497,-46.9805
-34.5608,36.8756
99.5157,-82.6133
-140.694,-47.9668
9.86517,91.6906
-44.6662,9.0145
-115.017,61.3411
-208.802,-51.057
-415.428,-38.2937
191.493,167.019
-43.4047,-90.6595
-34.7587,58.3068
-248.296,-71.2681
69.2456,52.6544
162.688,108.448
-25.3249,142.881
0.576697,-20.824
-127.237,174.158
-264.698,-16.6249
-115.781,-163.711
237.808,52.3838
122.291,-55.6701
23.9561,108.635
-70.5382,-36.6833
-44.7952,75.5293
-135.433,-0.312339
48.3544,-275.172
248.331,73.3318
-106.81,-90.1636
54.6932,240.656
-117.137,32.4618
2.30904,112.097
70.247,40.9015
-346.958,58.9716
163.964,117.595
130.28,-30.5173
117.212,-71.3515
103.413,162.444
-157.665,125.502
192.381,43.0398
-103.151,-71.3643
68.1433,115.998
102.748,37.763
98.4457,99.1176
351.026,321.818
-192.315,27.6736
190.359,-53.6874
22.3689,-32.5224
-1.58543,87.5559
208.472,-85.5198
31.1343,37.3723
50.0962,-132.2
-123.63,12.2261
-46.5212,8.94613
151.536,-37.5016
2.34763,-36.4656
49.1193,-72.5014
-216.51,-164.756
-172.508,4.18764
-87.3435,28.7565
-134.298,-45.42
17.2733,-264.676
208.484,143.649
-147.583,-207.56
-47.7593,-86.6588
182.76,66.608
334.328,49.6587
-201.924,61.7896
-234.605,-250.125
61.9691,233.548
8.83477,117.911
-94.2904,-188.188
-201.892,37.378
119.276,-33.2412
-159.379,332.94
-164.733,8.6733
105.485,-39.7249
-103.933,4.75606
145.573,-90.6933
-73.2706,-194.806
1.94716,30.55
102.98,136.003
-222.771,134.946
-46.4665,44.3736
-141.191,64.2865
-71.7411,-97.6596
101.942,26.618
199.563,-0.342471
-138.083,-215.423
101.325,190.662
-46.549,-38.0663
34.7994,-93.5026
-27.8303,2.57521
19.4811,119.903
-246.291,-237.226
55.4265,-159.71
27.2674,199.942
-55.3724,28.1691
135.29,29.3235
-126.596,261.821
-189.884,-192.969
-115.135,62.561
41.9902,167.037
83.9444,-98.9392
-173.308,-21.0362
-101.276,-96.8928
169.239,-275.276
122.582,123.738
216.283,-255.501
39.5218,34.6665
-184.814,-166.808
61.6409,-61.6689
128.455,60.1088
-112.908,46.3739
65.6224,-57.7901
117.623,59.6724
312.623,-193.401
21.1164,128.989
-134.821,-93.4672
-96.9193,-150.971
251.7,-177.339
173.707,172.537
78.106,-18.3385
-43.5705,-166.362
85.405,260.532
-91.7872,-325.414
170.903,136.717
170.812,122.642
-186.383,-344.587
-342.677,196.359
230.544,3.97531
-53.934,29.8796
43.1803,72.8631
-107.184,85.0388
-7.78766,-53.4388
108.1,-47.1904
-105.199,-246.04
-14.9427,-37.197
11.6083,-133.151
100.608,-89.2769
64.3685,-40.6969
-207.275,288.581
101.87,13.9137
90.7558,-25.8738
-108.906,-156.745
20.2217,8.76142
11.8477,-59.3889
138.819,-43.6747
-257.468,-104.097
178.358,20.5034
150.117,-145.979
-10.6787,168
190.804,227.987
-50.1261,78.9268
135.062,-85.2638
93.2099,67.002
-69.337,-86.2274
-48.7938,-16.9842
180.08,19.518
181.079,13.1501
-360.898,104.405
-63.375,-67.9109
55.9447,42.0971
229.679,259.718
-18.3534,138.947
-212.53,-172.375
6.75748,-1.60184
49.2531,45.57
148.945,-98.9827
-111.795,-205.045
-88.5717,-1.50123
-227.873,-190.036
281.889,-105.445
-172.881,99.0173
-213.09,-104.78
-34.1523,71.5162
191.041,0.300047
-31.5304,-98.1919
-25.1801,255.428
-205.955,-125.822
-149.275,81.2445
-26.2238,-65.8969
-222.417,146.985
6.77046,383.147
-169.514,98.279
-107.095,74.299
93.1817,-96.4251
-204.148,-126.373
-224.341,-93.4246
-318.977,-149.78
-250.881,-189.831
103.32,-73.0171
-163.593,-203.455
-206.074,-40.8951
-30.5304,53.17
30.6688,89.4889
-190.795,-32.475
93.6889,79.4027
-23.2514,-74.5547
182.566,-47.5569
-85.1175,18.9242
72.1489,87.9317
-50.4689,49.9159
-14.841,-177.492
128.985,120.111
-191.632,81.4269
-79.0346,-49.0732
156,249.999
-117.58,-0.206954
-21.7173,154.092
151.843,131.059
-96.6284,-14.6864
262.226,163.457
-274.125,-210.649
-76.8175,174.788
-121.629,40.6595
-367.104,-160.794
34.9527,-59.0761
141.607,-264.069
46.1969,-120.35
-8.30387,-415.394
72.3694,-63.0228
62.7979,137.405
42.3887,-112.617
-0.600475,19.3184
178.051,-113.895
-22.1967,50.6277
124.84,137.907
204.669,-117.268
-332.168,-147.482
13.6295,-18.05
38.1624,54.1778
-159.977,58.8509
-151.447,144.954
-110.995,-9.69582
-114.092,157.427
170.163,46.8662
42.6618,-184.857
96.0948,-31.0885
221.696,35.9828
155.54,326.503
112.937,216.078
-130.837,199.396
-23.1188,82.3552
-98.4924,-51.1507
-87.0022,-212.297
112.757,-0.485501
162.613,188.474
74.4819,-260.089
-72.029,106.292
-179.146,136.899
59.7231,-151.699
28.599,-81.504
78.7722,-136.733
-205.883,-90.2259
-109.027,-39.7032
225.889,160.738
114.671,-53.411
336.671,47.912
19.4041,93.9314
275.063,-106.598
-163.285,56.9719
-3.15505,-229.306
26.237,-20.3689
-399.251,5.95914
-89.326,185.935
302.193,48.5248
-33.9247,6.94882
-121.103,-94.7786
82.855,-64.77
-135.917,-84.0139
-121.764,12.0992
195.938,-27.761
-223.5,-136.508
17.7078,287.549
-147.778,-111.269
-33.814,-113.847
40.79,-33.487
58.5188,63.2254
3.79076,79.1808
-209.165,-93.4141
-70.171,95.1776
-1.61519,-66.6718
62.3856,-68.1347
-131.675,2.69076
112.491,-94.2823
29.0734,-202.876
35.5274,-253.556
-73.6746,83.811
-100.857,-32.3232
-108.975,93.97
-99.8053,-47.6582
-15.7981,-61.3308
-10.2426,-64.1308
160.654,-87.3296
65.9526,-11.3033
-93.5187,23.3279
161.569,-206.971
253.963,1.82524
14.5122,-118.842
69.6028,-70.8561
51.9353,-229.026
160.286,87.5122
-67.7992,1.18063
256.102,92.3804
-229.131,-134.085
-86.7425,-223.499
5.58282,140.02
182.043,-166.287
228.916,295.75
182.905,-47.9441
-162.961,-154.354
89.2521,23.8574
216.637,55.9018
124.201,303.386
-227.982,199.175
127.227,-15.111
203.294,-141.067
-52.5189,236.837
82.8862,-11.2948
-53.2891,11.3658
24.6978,124.386
-109.873,-255.984
144.245,173.484
16.7356,113.8
-60.5221,-77.2889


# Ensemble de particules : N = 160 | d = 3.3e-10 | E_0 = 1.19e-21 | taille = 3.99e-10 | masse = 6.63e-26
234.693,31.7399
-17.6363,-71.7406
-191.61,-16.5938
182.61,-224.802
16.4842,140.575
19.0581,125.762
-70.8307,-196.835
-21.7853,-38.4954
26.6607,196.826
331.867,-167.536
97.3516,-156.761
110.639,-156.78
-25.3713,193.002
-141.949,90.9154
-53.736,81.8398
-215.36,6.95295
-181.538,61.2607
-333.574,288.291
2.61244,70.1131
-83.0133,-63.4487
178.519,64.1926
-104.77,152.1
37.427,-47.2924
90.5612,-124.627
158.162,132.854
61.7757,-121.843
17.8614,16.629
66.4549,76.1349
-88.5808,41.6932
147.934,71.9895
-133.465,-155.384
40.9726,45.0421
5.98945,-82.3233
12.6399,60.9092
139.019,-88.799
-191.79,-47.2313
71.5023,71.9505
63.0766,61.5369
219.759,206.406
33.8679,-83.9107
71.7715,34.8711
-122.141,-53.019
-86.3909,-21.1478
27.1877,118.407
239.383,-103.359
-60.2081,-37.9016
130.69,13.5111
-67.4531,167.339
-213.252,10.1639
234.577,-223.707
-41.1691,363.042
62.8009,17.632
72.203,-165.796
-4.65257,138.961
274.609,-114.567
101.249,164.397
-175.556,-36.805
81.5389,116.047
-105.551,133.278
-6.38351,-48.3376
10.2508,70.335
-267.651,-292.943
213.401,-216.439
-174.831,-62.58
-151.424,106.301
-4.56294,-90.6647
-216.603,-26.3781
46.7314,82.2939
-58.4352,-276.739
-64.0192,-39.9972
-35.9636,-96.5032
-100.475,133.074
-74.4876,96.9722
-90.2282,89.6662
90.6716,87.5995
-74.1106,-100.537
225.474,16.3284
191.353,150.333
387.682,-7.05802
-12.9218,137.15
2.43737,132.546
-67.0694,102.544
186.626,-9.65925
-201.715,77.8269
-167.278,-88.2125
36.4278,-68.7133
79.2513,276.153
-114.593,74.8185
-41.6073,-191.42
162.079,-67.0283
-29.5426,-148.002
119.871,228.658
145.947,-79.5287
-191.59,28.9922
-65.7178,130.098
-68.892,-138.648
-46.3935,20.7355
59.5667,-136.211
87.6379,27.2474
-301.413,117.537
6.29074,55.4362
362.594,197.362
2.94987,98.7294
81.5979,104.607
63.7137,-56.7455
116.25,41.4622
-291.689,-80.7362
120.186,-64.1314
-197.144,-98.2781
2.7633,24.3641
-52.3877,-68.7166
65.2115,84.4243
-185.513,-204.936
-35.0504,-37.1046
56.3269,228.533
-170.181,26.356
117.034,25.6057
86.2827,20.221
-23.6859,20.0066
-184.746,-90.9293
-232.971,187.7
204.926,-197.664
-2.25054,-89.512
-106.143,-172.317
100.453,291.663
-103.6,-14.1606
-77.5448,-39.4922
-45.0007,-78.588
187.409,375.999
-14.5666,23.217
-218.812,-29.2866
-34.8575,232.532
-222.046,118.831
42.2238,-54.5071
58.9336,-170.633
74.808,-155.275
-50.7241,-122.567
25.4009,11.2132
98.6294,-60.5726
-74.8586,89.9128
-80.2599,-78.547
-202.895,168.11
172.782,136.39
137.342,47.1318
129.158,128.268
-28.1183,194.708
-72.9588,-162.532
-105.46,124.364
120.957,-245.05
-18.4873,4.78961
96.4907,69.9366
-281.864,-267.737
-48.1841,-52.7796
-271.665,48.1104
-150.905,161.513
-213.993,72.4782
181.806,-128.946
87.552,-37.7795
-57.8351,-191.377
128.359,-153.433


